SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP,LM_DRIVE_ANG_VEL,RM_DRIVE_ANG_VEL,LEFT_DIFFERENTIAL,RIGHT_DIFFERENTIAL
808085841.722426,976.3896160125732,-3.949422,11.96921,-3.462186,-0.102614,0.116302,0.444444,0.882277,-72.4036408897664,-69.80385491975176,-72.04440209992754,-76.79913977078104,-77.18497481310624,-76.7665328574949,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6149940851502145,-0.16839599609375,-0.16804024967582362,0.0249710101634264,-0.03816333807743169
808085841.847363,976.5145529508591,-3.947338,11.971191,-3.463015,-0.103356,0.116933,0.444067,0.882297,-72.42464034396835,-69.8248937999233,-72.06544747130829,-76.82012640647008,-77.20597426730819,-76.7874878566654,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6151491419232791,-0.16839599609375,-0.1680804291354874,0.02457878106584665,-0.0362266115844249
808085841.972281,976.6394709348679,-3.945253,11.97317,-3.463848,-0.103755,0.117088,0.444015,0.882256,-72.44562381980359,-69.84589327766298,-72.0864941236432,-76.84107046712597,-77.22694998372754,-76.80846812792879,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6153041751725639,-0.1681061210385944,-0.16791590567029602,0.0226659923791885,-0.03609466299499424
808085842.097202,976.7643918991089,-3.943166,11.975148,-3.464684,-0.103924,0.11667,0.443539,0.882531,-72.46659031226591,-69.86673788289772,-72.10742893531278,-76.86200667310914,-77.2478578446462,-76.8295456708147,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6154592121205561,-0.16686234661561017,-0.16736871225496236,0.0226659923791885,-0.035251000553110076
808085842.222195,976.8893849849701,-3.941083,11.977119,-3.465516,-0.104118,0.1174,0.443575,0.882393,-72.48762447957415,-69.88770101140835,-72.12846310262103,-76.88308532626252,-77.26879699618439,-76.85043904851773,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6156143385772704,-0.1677143048848917,-0.167522478494833,0.022406570876277912,-0.0342805422842502
808085842.347256,977.014445900917,-3.939,11.979091,-3.466352,-0.104132,0.11719,0.443339,0.882538,-72.50860673138959,-69.90867821352731,-72.14943760418828,-76.90410703534872,-77.28981224673043,-76.8714085003885,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6157695492165681,-0.16773587463451106,-0.168040113787073,0.020999226966578587,-0.03401695626771677
808085842.47229,977.1394799947739,-3.936913,11.981063,-3.467189,-0.104329,0.116978,0.442547,0.88294,-72.52962394605129,-69.92967977146327,-72.1704103237862,-76.92515580718464,-77.31082027361117,-76.89238755767292,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6159247265674981,-0.16796665044025097,-0.1680183878870214,0.020295825594073908,-0.03252555530823637
808085842.597281,977.2644709348679,-3.934823,11.983032,-3.468024,-0.104865,0.117388,0.441952,0.883121,-72.55067191991111,-69.95059158883669,-72.19141886020225,-76.94616434360069,-77.33178575402417,-76.91338186849316,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.616079850361143,-0.16730666524862528,-0.16773600068317462,0.01978144551953944,-0.03135720824007211
808085842.722244,977.3894339799881,-3.93273,11.984997,-3.468862,-0.104798,0.117346,0.441744,0.883238,-72.57169454068207,-69.97148772392393,-72.2124099189241,-76.96715540232253,-77.35278314890456,-76.93431743025576,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6162349395348855,-0.16721851701945314,-0.16802883492629883,0.018759288175591065,-0.0303865987807512
808085842.847266,977.5144559144974,-3.930638,11.986959,-3.4697,-0.104642,0.116467,0.441319,0.883585,-72.59263856533653,-69.99249642503855,-72.23338692796824,-76.98813111904747,-77.3737588656295,-76.95536286953575,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6163901017950888,-0.16804012189609263,-0.1677762930742131,0.018375050516327807,-0.0303865987807512
808085842.972308,977.6394979953766,-3.928541,11.988923,-3.470534,-0.10468,0.116401,0.44057,0.883963,-72.61364288488403,-70.0135135560995,-72.25441830279306,-77.00913543859497,-77.394763185177,-76.97636718908325,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6165452890585549,-0.16808046469768956,-0.1679780070821978,0.0180559549480676,-0.03032047921368527
808085843.097284,977.7644739151001,-3.92644,11.990883,-3.471366,-0.104842,0.116741,0.440241,0.884063,-72.63461864979763,-70.03450676595094,-72.27548895272776,-77.03011120350857,-77.41573118958331,-76.99733648690744,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6167003942107139,-0.16797803847240464,-0.16777635605884536,0.017795440187665365,-0.029864937825546826
808085843.222259,977.8894490003586,-3.924338,11.99284,-3.472201,-0.104765,0.116492,0.439738,0.884355,-72.65566395376663,-70.05547462279355,-72.29650257681351,-77.05115004799154,-77.43673847769242,-77.0183501109932,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6168554983272349,-0.1677762955652286,-0.16809180858452435,0.0165192745625972,-0.0292178839445114
808085843.347318,978.0145080089569,-3.922231,11.994798,-3.473036,-0.104814,0.116027,0.438843,0.884855,-72.67672339009005,-70.07645976016647,-72.31753998965723,-77.0721700238355,-77.4577914365218,-77.03940177432378,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6170107065993597,-0.16780188495112208,-0.16834420059258456,0.01638880777509392,-0.0291517331693427
808085843.472304,978.1394939422607,-3.92012,11.996751,-3.473867,-0.10499,0.115917,0.437899,0.885316,-72.69777052082645,-70.09731530077988,-72.3384859173675,-77.09317267799634,-77.47879912993812,-77.06041090168583,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6171658241791761,-0.1668631026078149,-0.16808046202490795,0.0157509353011846,-0.028696097841120094
808085843.597219,978.2644089460373,-3.918008,11.998697,-3.474697,-0.104909,0.115798,0.437441,0.885568,-72.71880570731446,-70.11826662099338,-72.35954633036454,-77.11416071728308,-77.49978986063797,-77.08150411353563,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6173208537297532,-0.167724609375,-0.16804010779520737,0.0157509353011846,-0.028312535397091613
808085843.722283,978.3894729614258,-3.915889,12.000645,-3.475528,-0.104737,0.115317,0.436948,0.885894,-72.73983753284847,-70.13922094700683,-72.38054645618831,-77.13513069046894,-77.52078869310208,-77.10282123646175,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6174760682157068,-0.16754880249415904,-0.16790467185043312,0.015881186661534426,-0.029607456177473
808085843.847233,978.5144230127335,-3.913763,12.002593,-3.476356,-0.104358,0.115134,0.436526,0.886171,-72.76073148656724,-70.16007043296122,-72.40144040990708,-77.15609563088219,-77.54166985923075,-77.1237229320468,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6176311412630845,-0.1668625641701115,-0.16711610687743164,0.016714191230134214,-0.029607456177473
808085843.97232,978.6395099163055,-3.911654,12.004523,-3.477176,-0.104215,0.115729,0.436481,0.886132,-72.78172908225679,-70.18105706307688,-72.42246650913148,-77.17711252180743,-77.5626500112703,-77.14476504031336,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6177863841551118,-0.16777639797890032,-0.167724609375,0.017802262897468713,-0.029607456177473
808085844.097258,978.764447927475,-3.909532,12.006466,-3.478003,-0.104042,0.114973,0.436104,0.886437,-72.8026287999528,-70.20205166208325,-72.44351332096267,-77.19808332828688,-77.58366978197591,-77.16570288606454,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.617941442259711,-0.1680401249376375,-0.16824159844437583,0.018505172547051515,-0.03013510572760929
808085844.222247,978.8894369602203,-3.907411,12.008404,-3.478825,-0.103711,0.113953,0.43584,0.886737,-72.82366870564874,-70.2230392213678,-72.46457704924978,-77.21914060076233,-77.60491424426436,-77.1867396181915,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6180965636861832,-0.16791520682704147,-0.16997061119539617,0.019019339473942323,-0.032789556412183125
808085844.347221,979.0144109725952,-3.905274,12.010353,-3.479646,-0.102554,0.11505,0.436439,0.886435,-72.84466161421733,-70.24395135144005,-72.48550668514508,-77.24005273083458,-77.6256902537134,-77.20755365703371,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6182516664711695,-0.16733182903272903,-0.166242637603057,0.0201066743656532,-0.03291547551194891
808085844.472211,979.1394009590149,-3.903166,12.012283,-3.48046,-0.102924,0.116341,0.436926,0.885984,-72.86561777707539,-70.26503086379671,-72.50649583605991,-77.26111161975132,-77.64662384524127,-77.22849369338655,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6184067890812279,-0.16864960914457233,-0.16748214899052638,0.020615334512218173,-0.0319448858499527
808085844.597242,979.2644319534302,-3.901047,12.014228,-3.481287,-0.103077,0.115629,0.435512,0.886755,-72.8865582543367,-70.28607912836014,-72.52743361775356,-77.28204940144497,-77.66762491737609,-77.24954841223371,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6185619625855021,-0.1683443746238017,-0.1679669287846241,0.019846804421845752,-0.032010799592150356
808085844.722268,979.3894579410553,-3.898923,12.016165,-3.48211,-0.102665,0.114329,0.435502,0.886976,-72.90759465424344,-70.30709355673753,-72.54840496880934,-77.30303496937267,-77.68856328330003,-77.27061004261486,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6187171298759475,-0.1680804829184312,-0.16747210977225688,0.019403701618273296,-0.0323344580829143
808085844.847245,979.5144349336624,-3.896795,12.018103,-3.482925,-0.102648,0.115462,0.435887,0.886643,-72.92870223963837,-70.32808695876156,-72.56941116297821,-77.32410441481625,-77.70956443155592,-77.29167948805843,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6188722363596413,-0.1679781341036774,-0.16804011536676453,0.0203609727323055,-0.0323344580829143
808085844.9723,979.6394900083542,-3.894667,12.020047,-3.483748,-0.102263,0.115547,0.435636,0.886799,-72.94970227297017,-70.3490837771169,-72.590439673113,-77.34508570036996,-77.73058374724496,-77.31267501201364,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6190274397494723,-0.16790057026549637,-0.16808046967188256,0.020100260446415736,-0.0323344580829143
808085845.097275,979.7644649744034,-3.892541,12.021986,-3.48457,-0.101847,0.114332,0.434748,0.88744,-72.97063843972137,-70.3701515565117,-72.61149452378595,-77.3660787527042,-77.7515845568123,-77.3337235276922,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6191825437180448,-0.1685759961439397,-0.168040130205545,0.0188242942094802,-0.032202424773650706
808085845.222247,979.8894369602203,-3.890409,12.023923,-3.485383,-0.102066,0.114664,0.434385,0.88755,-72.99164520262275,-70.391120300279,-72.63239215535577,-77.38704737718217,-77.77258990926202,-77.35462890623603,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6193376439879099,-0.16778755358829675,-0.1680804886983711,0.01888930908748413,-0.031423455239718075
808085845.347259,980.0144490003586,-3.888281,12.025853,-3.486197,-0.102266,0.115389,0.434872,0.887194,-73.01269027015951,-70.41216536781576,-72.65339790160215,-77.4080517102775,-77.79358919602237,-77.37568043325882,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6194927939684042,-0.16834432518250525,-0.16797811424500525,0.019208462908864,-0.030842137883990185
808085845.472379,980.1395689249039,-3.886148,12.027792,-3.487019,-0.10164,0.114569,0.435054,0.887283,-73.03374256838288,-70.4331955793532,-72.67442957094318,-77.42903885855048,-77.81457488649176,-77.39673583619879,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.619648077842111,-0.16808043654009777,-0.167724609375,0.019077621688451157,-0.0311657432466745
808085845.597322,980.2645119428635,-3.884019,12.029729,-3.487833,-0.101295,0.114441,0.434859,0.887435,-73.054822302307,-70.45419102355663,-72.69544874308485,-77.45004711162619,-77.83553738406772,-77.41770610820822,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6198031421605389,-0.16804015579506507,-0.16777646256907527,0.01870110589999817,-0.0311657432466745
808085845.722269,980.3894590139389,-3.881887,12.031667,-3.488646,-0.101542,0.115052,0.434036,0.88773,-73.07569653458631,-70.47518572417903,-72.71637377349543,-77.47107348052668,-77.85653350608482,-77.43874669470097,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.619958211509209,-0.16802875362896355,-0.1680401296035061,0.019846638088232203,-0.0311657432466745
808085845.847168,980.5143579244614,-3.879755,12.033598,-3.489462,-0.101497,0.114448,0.433387,0.88813,-73.0966199028262,-70.49614077684964,-72.73732882616605,-77.4920285331973,-77.87752014838043,-77.45975730339705,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6201132210867656,-0.16777610455494607,-0.16802902609656473,0.019208462908864,-0.0311657432466745
808085845.9723,980.6394900083542,-3.87762,12.035526,-3.490273,-0.1014,0.114682,0.433643,0.887987,-73.11766782480117,-70.51716669402231,-72.75837027614034,-77.51304797836929,-77.8985065838715,-77.48072121335281,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.620268520051199,-0.16802978515625,-0.16771426510440807,0.019208462908864,-0.0311657432466745
808085846.097276,980.7644659280777,-3.875485,12.037457,-3.491087,-0.101305,0.115007,0.433703,0.887926,-73.1387829542291,-70.53816766389355,-72.77944597301394,-77.53401598033815,-77.91946954377636,-77.50174467802572,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.620423625203358,-0.16804013059235437,-0.1677359922714805,0.019208462908864,-0.03129778218468179
808085846.222229,980.8894189596176,-3.873348,12.03939,-3.491903,-0.10117,0.114099,0.432866,0.888467,-73.15981809412187,-70.55917757178395,-72.80044180405821,-77.5550131014461,-77.94046526096645,-77.52266435764614,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6205787019494432,-0.16814244225591682,-0.1680288739803998,0.019208462908864,-0.0319448858499527
808085846.34741,981.0145999193192,-3.871206,12.041319,-3.492713,-0.101306,0.114106,0.432148,0.8888,-73.1808520576742,-70.58024973753345,-72.82146942827967,-77.57604706499842,-77.96146118853358,-77.5436381663676,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6207340615726801,-0.16833363316388222,-0.167724609375,0.019273978934801744,-0.0319448858499527
808085846.47228,981.1394699811935,-3.869067,12.04324,-3.493522,-0.101588,0.114324,0.432111,0.888758,-73.20178808095807,-70.60123292038043,-72.8424274355857,-77.59699731323781,-77.98241919583961,-77.5644821269234,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6208890353467478,-0.1680401413437559,-0.16783852743756464,0.0195926334708929,-0.0319448858499527
808085846.597199,981.2643889188766,-3.866926,12.045161,-3.494333,-0.101475,0.113924,0.431834,0.888956,-73.22270848483458,-70.62220745894592,-72.86344911399647,-77.61798097434803,-78.00344731540099,-77.58545666548889,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6210440697796189,-0.16790519479684618,-0.1683341209218654,0.01952776592622384,-0.0319448858499527
808085846.722197,981.389387011528,-3.864782,12.047082,-3.495142,-0.10154,0.113872,0.431336,0.889197,-73.2437054469192,-70.6430966212356,-72.88440020100825,-77.63895267117914,-78.02445071805414,-77.60633938721003,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6211992024501619,-0.16711584830289575,-0.16802978515625,0.019208462908864,-0.03187911217269245
808085846.847228,981.5144180059433,-3.862641,12.048997,-3.495949,-0.101732,0.11386,0.431174,0.889256,-73.26470460173732,-70.66407513596641,-72.90532960173732,-77.65996289231407,-78.0454751292491,-77.62729264556401,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6213543759544361,-0.16778651428728938,-0.16815359498082874,0.019208462908864,-0.031555313616991
808085846.972326,981.6395159959793,-3.862641,12.048997,-3.495949,-0.101687,0.114009,0.43082,0.889413,-73.28579756811087,-70.68510166374472,-72.92644330389157,-77.6809829401609,-78.06655713445798,-77.64833661443845,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6215096326056554,-0.16808046054337894,-0.16852393234146582,0.019338979106713308,-0.031687664951682806
808085847.097276,981.7644659280777,-3.863334,12.045572,-3.494878,-0.102077,0.113265,0.430221,0.889753,-73.30662187633425,-70.7060969739905,-72.9473767042291,-77.70195434094785,-78.0874905347955,-77.6693139744093,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6216647055050848,-0.16802978515625,-0.16753430742997627,0.0199768040329217,-0.03246637864960883
808085847.222251,981.8894410133362,-3.864014,12.042172,-3.493812,-0.102012,0.113105,0.42951,0.890125,-73.32761495601153,-70.72710555058438,-72.96840134564263,-77.72298543940997,-78.10850742775074,-77.69053081022867,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6218198096216057,-0.16810211851773477,-0.16816866267194078,0.0199768040329217,-0.0331129021942615
808085847.347209,982.014398932457,-3.864693,12.038734,-3.492733,-0.101882,0.114119,0.429364,0.890081,-73.34860956174089,-70.74814656878152,-72.98934235114575,-77.74394266874151,-78.12940267229715,-77.71133582170296,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6219748924335713,-0.16838483183126124,-0.16721824989908143,0.02004170203831449,-0.03304715177893409
808085847.472321,982.1395109891891,-3.865367,12.035324,-3.491673,-0.101939,0.114335,0.428635,0.890397,-73.36977794647828,-70.76916912079469,-73.0104107205625,-77.76493495151954,-78.15042651999102,-77.73229640171485,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6221301665426902,-0.16802978515625,-0.16804014131806128,0.0203609727323055,-0.0327236875891685
808085847.597208,982.2643979787827,-3.86604,12.031887,-3.490608,-0.102377,0.113545,0.426859,0.891301,-73.390756236593,-70.79015514360799,-73.03141154756304,-77.78595124391722,-78.17141114381957,-77.75329851749848,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6222851613254166,-0.16804010475079253,-0.1680289027452448,0.02016628687976227,-0.0327236875891685
808085847.722193,982.3893829584122,-3.866693,12.028438,-3.489537,-0.102574,0.112404,0.425752,0.891953,-73.41172702067706,-70.81116268349433,-73.05228435058234,-77.80692846733291,-78.19240253376483,-77.77418410046084,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6224402777216465,-0.16808051614371589,-0.16795130108825082,0.01933816136084229,-0.032592223351720365
808085847.847239,982.5144289731979,-3.86733,12.024996,-3.488459,-0.103103,0.113049,0.425685,0.891842,-73.43273061978107,-70.83217542916827,-73.07319434113015,-77.82797151812701,-78.21352179474343,-77.79512708932452,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6225954698674065,-0.16804010675544237,-0.16889191562622963,0.019781832409433785,-0.0319448858499527
808085847.972283,982.6394729614258,-3.86797,12.021545,-3.487388,-0.103091,0.112972,0.425159,0.892104,-73.45365778138512,-70.8531864155666,-73.09420674896683,-77.84895223236526,-78.23453420258011,-77.81614454252122,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6227506594980454,-0.16802876088724117,-0.16804012839379315,0.01869404284913037,-0.0319448858499527
808085848.097295,982.764485001564,-3.868603,12.018092,-3.486317,-0.10289,0.112099,0.424352,0.892622,-73.47460159581533,-70.87416048163868,-73.11521883124806,-77.8699643146465,-78.25553981438861,-77.83715805333486,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6229058094785397,-0.16777636817134753,-0.16802870975688297,0.0180559549480676,-0.03174664895338174
808085848.222195,982.8893849849701,-3.869229,12.014628,-3.485232,-0.103264,0.112993,0.423913,0.892674,-73.495627812983,-70.89514739901642,-73.13619286872563,-77.89094479207415,-78.27648732732632,-77.85816881462233,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.623060820387631,-0.16802978515625,-0.16771429720375916,0.0180559549480676,-0.030644636291043446
808085848.347289,983.0144789218903,-3.869853,12.011161,-3.48416,-0.103541,0.11393,0.423836,0.892559,-73.51666789269075,-70.91614620678592,-73.1571774239419,-77.91193259239662,-78.29747654858511,-77.87911209790036,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6232160720086081,-0.16786431290353312,-0.16778767840828765,0.017860522793711132,-0.029864906617518665
808085848.472242,983.1394319534302,-3.870476,12.007695,-3.483099,-0.103612,0.113644,0.4233,0.892842,-73.53773470697342,-70.93703421280952,-73.17829973118205,-77.93292971429764,-78.31851168451249,-77.90006979630562,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6233711487546932,-0.1671668607489861,-0.16834434241523358,0.016773445828700717,-0.0292178839445114
808085848.597175,983.2643649578094,-3.871096,12.004217,-3.482033,-0.103975,0.113313,0.422845,0.893057,-73.55874123200192,-70.95801686105551,-73.19924296613317,-77.9539285187202,-78.33950405509677,-77.9210524445516,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6235262006454639,-0.1679512019281231,-0.16802902234346642,0.01574634322713916,-0.02895506416399482
808085848.722285,983.3894749879837,-3.871709,12.000745,-3.480968,-0.104573,0.113824,0.4227,0.892991,-73.57977951003704,-70.97911844056944,-73.22035693573707,-77.97495202369464,-78.36049455345346,-77.94217601328273,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6236814722394616,-0.1686641709264559,-0.1677763032065441,0.013569559355713228,-0.02726330815204917
808085848.847232,983.5144219398499,-3.872326,11.99725,-3.479903,-0.105422,0.114096,0.422129,0.893127,-73.60068209197198,-70.99998934294854,-73.24146074595046,-77.99596091055719,-78.38149065317702,-77.96314688467828,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6238365414401835,-0.16703810751189574,-0.16804011150310721,0.012098501075540032,-0.024926868587971975
808085848.972295,983.639485001564,-3.872932,11.993776,-3.478854,-0.105815,0.115028,0.421019,0.893485,-73.6217724811504,-71.02107326165424,-73.26246716945025,-78.01701326484181,-78.40249707667681,-77.98420053305745,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6239917547425506,-0.16858629891762653,-0.167966649879354,0.01068475985668544,-0.022786494729903194
808085849.097259,983.7644490003586,-3.873537,11.990262,-3.477806,-0.107345,0.115061,0.42016,0.893702,-73.64277790640335,-71.04202504815476,-73.28335252241232,-78.03799672784226,-78.42341860276065,-78.00519679084391,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6241468450998795,-0.16766258044417687,-0.16742042736832313,0.008646866572900242,-0.021750048373252832
808085849.222341,983.8895308971405,-3.874128,11.986771,-3.476775,-0.107024,0.115617,0.419572,0.893945,-73.66385675975471,-71.06296633544844,-73.3041829164722,-78.05896006236435,-78.44439791503828,-78.02619181285263,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6243020817780782,-0.16742060867682393,-0.167724609375,0.009408308135302655,-0.021360220902593572
808085849.347395,984.0145848989487,-3.874717,11.983262,-3.475743,-0.107029,0.115992,0.419328,0.89401,-73.68497574063804,-71.0839331679017,-73.32531116715836,-78.08003454729624,-78.46536474749155,-78.04728840104508,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6244572838363744,-0.16766222711874357,-0.16766222711874357,0.008255301263313506,-0.0210368707776069
808085849.472284,984.1394739151001,-3.875306,11.979743,-3.474712,-0.10686,0.114861,0.418534,0.894549,-73.70592413339182,-71.10484862122394,-73.34634973794164,-78.10095129403635,-78.48628020081378,-78.06831145081378,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.624612281134222,-0.16747232035899565,-0.16747232035899565,0.007429458398596468,-0.0210368707776069
808085849.597239,984.2644289731979,-3.875883,11.97623,-3.473672,-0.107317,0.115064,0.417413,0.894991,-73.72691244351154,-71.12584608346515,-73.36744388270017,-78.1219460575303,-78.5072634656317,-78.08930891305499,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6247673603954284,-0.16804011426869148,-0.16792649403183535,0.0080675408244133,-0.0210368707776069
808085849.722284,984.3894739151001,-3.876452,11.972697,-3.472633,-0.10743,0.115253,0.416565,0.895349,-73.747839764721,-71.14687145741482,-73.38857067616482,-78.14292059335276,-78.52821135315753,-78.11033428700466,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6249225512096537,-0.16814253843326393,-0.16752286983527787,0.0080675408244133,-0.0210368707776069
808085849.847345,984.5145349502563,-3.877011,11.969164,-3.471597,-0.107303,0.11476,0.416019,0.895681,-73.76878534498974,-71.16792345214344,-73.40963045375247,-78.16394090819813,-78.54922533202625,-78.13138628173328,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6250777619968997,-0.16833376360847171,-0.16802978515625,0.0080675408244133,-0.02090440161463997
808085849.972313,984.6395030021667,-3.877567,11.965626,-3.470556,-0.108137,0.115196,0.415502,0.895765,-73.789790032155,-71.18892310225056,-73.43064607908309,-78.18494055830524,-78.57021721097408,-78.15240795012505,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6252328573844708,-0.16804014935089895,-0.1679779641830052,0.007937104733165319,-0.020059322660976864
808085850.097196,984.7643859386444,-3.878117,11.962082,-3.469522,-0.108428,0.115554,0.414842,0.895989,-73.8107676448999,-71.20992121772724,-73.45151461631758,-78.20592450525146,-78.59115542442305,-78.17350601873477,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.625387847136955,-0.16814239053741836,-0.16766272510509797,0.00716948456252977,-0.0190890114754438
808085850.222218,984.889407992363,-3.878663,11.958529,-3.468492,-0.108222,0.115575,0.414325,0.896251,-73.83175883972581,-71.2309666946312,-73.47244584336295,-78.22690022734605,-78.61209438783408,-78.19449926422385,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6255430095451066,-0.16833411608594348,-0.16748215845311307,0.0065308613702654,-0.01902317240977775
808085850.347299,985.0144889354706,-3.879203,11.95498,-3.467462,-0.108301,0.115618,0.413921,0.896422,-73.85285224372637,-71.25199178463663,-73.49341722967802,-78.24791755134356,-78.63311805183184,-78.21544814255321,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6256982450397188,-0.16809187301486755,-0.16808047233606374,0.0064005117430293865,-0.01863334791131869
808085850.472251,985.1394410133362,-3.87974,11.951426,-3.466433,-0.108568,0.11549,0.413185,0.896746,-73.87384145747637,-71.2730267572042,-73.51433675776934,-78.26891451355186,-78.65411501404014,-78.23645014841168,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6258533206022177,-0.16834431989360188,-0.16804012039627964,0.005697494150902852,-0.018243925031420322
808085850.597254,985.2644439935684,-3.880271,11.947861,-3.465402,-0.108452,0.114852,0.412695,0.897068,-73.89482174101431,-71.29403731910134,-73.53529508424981,-78.28992507544899,-78.67512557593727,-78.25744791436591,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.626008459338641,-0.1680804878259186,-0.1680804878259186,0.0053783520124852,-0.0179202947765588
808085850.72233,985.3895199298859,-3.880794,11.944294,-3.464363,-0.108345,0.11482,0.412488,0.897179,-73.91586976940744,-71.31506157916738,-73.55625740584219,-78.31094285438303,-78.69614335487131,-78.27843270805897,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6261636886194246,-0.16809196624906672,-0.16804014867171946,0.005247811950439933,-0.0179202947765588
808085850.847216,985.514405965805,-3.881317,11.940727,-3.463326,-0.108737,0.114759,0.412028,0.897351,-73.93680849537486,-71.33608544123126,-73.57733215962071,-78.33192731498275,-78.71713426182396,-78.29941857111407,-0.0,-0.0,-0.0001704423048067,-0.0005539375124499,0.6263186822185647,-0.16834437820965617,-0.16808049673568123,0.0045450928936698436,-0.017788629591841177
